Generation,Individual,Genome,Score
0,33,"[0.9 2.7 0.1 1.  2.7 1.3 0.8 1.8 2.2 0.  2.5 1.1 2.7 2.7 1.5 1.7 1.4 2.2
 2.9 1.1]",0.5546400547027588
0,34,"[0.1 2.1 0.2 0.2 2.6 2.2 2.7 0.8 0.5 0.8 0.5 2.7 1.4 1.8 0.6 1.2 0.2 2.6
 0.2 0.7]",0.5571202039718628
0,35,"[2.2 1.6 2.7 0.4 1.7 1.6 1.9 1.2 0.1 2.7 1.  0.1 0.8 0.4 1.2 0.3 1.5 2.8
 2.7 1.5]",0.5622316598892212
0,36,"[0.5 0.2 1.8 2.  0.5 0.4 2.9 1.9 0.1 0.7 2.4 1.2 2.8 2.8 2.3 1.8 2.  2.
 1.8 0.3]",0.5626792907714844
0,37,"[2.7 0.6 0.7 2.7 0.3 1.9 2.5 2.9 0.6 1.7 0.1 2.4 0.1 2.2 1.3 0.9 2.1 1.1
 1.3 0.2]",0.5643364191055298
0,38,"[0.1 2.6 0.4 2.8 0.2 0.2 0.2 2.1 1.7 1.4 2.2 1.8 0.3 2.3 0.5 2.9 0.2 1.4
 1.6 1. ]",0.5644515752792358
0,39,"[1.9 2.8 0.1 2.1 2.9 0.  0.6 2.4 1.5 1.6 1.6 1.6 0.3 2.3 1.3 1.  1.8 1.8
 1.5 2.2]",0.5655678510665894
0,40,"[2.6 2.9 1.  2.7 1.2 2.  2.4 0.9 2.9 2.7 1.  1.  0.5 2.2 0.2 0.1 1.8 1.6
 0.9 0.5]",0.5712437033653259
0,41,"[2.  2.1 0.1 0.6 1.3 2.  1.6 0.5 2.2 1.2 0.  2.5 0.7 2.5 2.  1.5 2.9 0.1
 1.8 1.3]",0.5769535899162292
0,42,"[1.1 2.9 2.  1.1 2.3 2.3 1.7 2.2 1.9 1.2 0.6 1.1 1.6 0.2 0.  2.5 2.8 0.7
 1.2 1.1]",0.581687331199646
0,43,"[0.8 0.1 1.6 0.6 2.4 0.1 2.5 1.7 2.8 1.1 0.2 2.2 1.6 0.  0.7 0.3 2.  2.5
 2.4 1.3]",0.5854816436767578
0,44,"[1.7 0.7 0.9 1.  0.3 1.1 0.8 2.2 2.4 1.2 0.4 1.6 1.8 0.  0.8 2.8 1.9 1.7
 0.  0.3]",0.5928316116333008
0,45,"[2.4 2.  0.4 0.2 0.6 2.9 2.3 1.1 1.6 0.4 0.3 1.4 0.9 1.3 0.7 2.  2.3 0.
 0.2 2.2]",0.5968196988105774
0,46,"[0.3 0.2 0.5 1.7 0.7 0.6 0.4 0.2 0.3 1.9 0.9 2.7 1.1 1.9 1.1 0.5 1.  0.1
 1.8 2.4]",0.5981646180152893
0,47,"[0.3 2.2 0.1 1.1 1.1 2.3 2.8 1.9 0.6 1.4 1.  0.8 1.3 2.1 2.3 0.3 1.  1.6
 1.6 0.7]",0.5984378457069397
0,48,"[1.9 2.6 0.5 2.8 2.3 2.1 1.  1.2 1.5 0.4 1.9 1.6 0.  2.7 1.7 1.5 1.9 1.9
 1.1 2.2]",0.6017355918884277
0,49,"[2.4 0.3 1.1 0.2 0.4 0.7 1.9 2.3 1.8 2.6 0.9 1.4 1.3 0.6 1.5 1.4 2.6 0.3
 2.5 2.1]",0.6029109358787537
0,50,"[0.9 1.6 1.1 1.9 0.5 1.6 0.2 1.6 2.  0.2 1.4 2.5 2.7 2.9 1.  0.2 1.1 1.3
 0.  2.5]",0.6067007184028625
0,51,"[2.5 0.4 0.4 1.  2.1 0.4 0.8 1.4 0.4 0.7 0.6 0.6 2.5 2.9 2.  1.7 1.2 2.6
 2.  1.2]",0.6190823912620544
0,52,"[2.3 1.4 2.7 0.5 0.3 1.5 1.4 1.9 1.9 0.3 2.3 2.8 2.3 1.6 0.2 0.4 0.  1.5
 0.  1.6]",0.6462671756744385
0,53,"[1.3 0.  0.3 0.6 2.4 0.4 1.4 0.8 2.  2.8 1.3 1.  1.  2.  2.5 2.3 1.5 1.1
 0.4 2.6]",0.6483407020568848
0,54,"[0.3 2.3 1.5 2.2 1.3 2.1 0.6 1.6 1.2 0.7 1.9 1.4 1.3 2.6 0.7 0.7 2.6 2.9
 2.7 1. ]",0.6540427207946777
0,55,"[1.1 2.  2.4 1.5 0.6 1.5 1.6 1.1 1.7 2.5 0.3 2.9 2.8 0.4 0.3 2.4 1.4 1.4
 1.8 2.4]",0.6678031086921692
0,56,"[0.1 0.  0.2 0.1 0.6 1.2 0.5 1.4 2.7 0.6 0.8 1.8 2.6 1.6 0.8 2.  0.7 1.1
 2.8 1.5]",0.6784024238586426
0,57,"[1.5 2.3 0.  1.  0.8 1.2 0.  0.5 1.1 1.9 0.9 2.8 2.4 1.  0.  1.5 0.  0.2
 1.4 2.6]",0.6799458861351013
0,58,"[2.8 1.  1.5 1.7 2.8 0.4 0.8 1.9 1.2 0.5 0.6 2.  2.6 0.2 1.8 0.9 0.7 0.7
 1.5 1.1]",0.6916858553886414
0,59,"[2.3 2.7 2.4 0.  0.1 2.3 0.6 0.6 2.4 2.7 0.8 2.  1.8 1.9 0.2 0.4 0.1 1.8
 1.5 0.8]",0.6926166415214539
0,60,"[0.2 1.  1.1 2.7 1.3 2.2 2.9 1.2 0.8 2.  0.8 2.  1.6 0.9 2.4 0.  0.2 2.7
 0.  1.6]",0.7116347551345825
0,61,"[2.2 0.3 0.  0.3 0.  2.  1.2 0.3 2.  0.1 2.2 0.6 2.3 2.5 2.7 2.5 0.  1.5
 0.9 1.7]",0.7374856472015381
0,62,"[2.  0.9 0.5 2.  0.2 2.6 2.2 0.1 2.4 2.6 2.3 1.1 0.4 1.  1.9 1.4 2.6 0.1
 2.2 0.6]",0.7432746291160583
0,63,"[1.7 0.  1.2 1.3 2.7 1.3 1.4 1.6 0.4 0.6 2.1 1.9 2.  2.5 1.5 0.7 0.8 0.9
 2.1 2. ]",0.7661446928977966
0,64,"[1.7 2.6 0.2 2.5 2.6 2.7 1.4 1.5 0.8 1.6 1.9 0.3 2.1 2.4 0.9 0.2 1.4 1.5
 1.7 0.7]",0.8108283877372742
0,65,"[1.6 0.1 0.8 0.2 2.6 2.7 1.1 0.1 0.5 1.8 2.1 0.1 0.9 2.9 1.6 0.  1.  2.5
 0.5 0.7]",0.8150351047515869
0,66,"[2.5 1.1 0.4 0.3 2.6 0.7 2.8 2.9 0.1 1.  0.2 2.4 1.7 2.9 2.9 0.6 1.9 2.6
 1.5 1.5]",0.824099600315094
0,67,"[2.7 0.4 0.9 0.2 1.7 2.1 0.6 2.2 1.3 2.1 2.2 0.7 2.  1.1 2.7 1.8 2.9 1.
 0.3 0. ]",0.8394295573234558
0,68,"[2.2 1.3 0.7 2.3 1.9 0.8 1.  0.3 2.1 0.5 1.1 2.7 0.  2.6 2.8 2.1 0.4 2.8
 0.2 1.4]",0.8407334089279175
0,69,"[1.4 0.7 0.1 0.6 1.8 0.4 2.  1.7 1.2 2.7 2.3 2.3 0.8 1.2 0.6 0.5 2.9 2.8
 2.5 2.3]",0.8564965724945068
0,70,"[1.8 0.9 1.2 2.7 2.3 1.1 2.9 2.3 1.  2.  2.3 0.8 2.2 2.2 2.9 2.  2.4 2.9
 2.9 1.2]",0.8712673187255859
0,71,"[1.9 0.6 1.9 2.9 2.1 1.  2.1 0.7 1.7 1.  2.5 2.6 0.3 1.2 2.9 1.3 0.2 2.3
 0.7 2. ]",0.8883016705513
0,72,"[2.6 0.1 1.5 1.6 1.5 2.5 1.5 0.1 0.9 1.5 2.7 0.  1.3 0.5 2.7 2.2 2.5 1.6
 0.  1.4]",0.9046145081520081
0,73,"[0.  0.7 1.3 0.9 2.9 2.8 1.3 0.9 2.4 0.6 2.4 2.6 2.9 0.4 1.  2.2 1.8 0.3
 1.8 2.8]",0.9258728623390198
0,74,"[2.6 1.7 2.3 1.1 2.8 0.5 0.4 0.4 2.2 1.5 2.5 1.  0.9 0.4 2.3 2.  1.3 2.9
 2.2 1. ]",0.9559882283210754
0,75,"[1.  2.7 1.8 1.4 1.9 2.  0.2 2.  2.4 1.1 2.9 1.  0.2 0.3 1.1 1.8 2.6 0.4
 1.1 1.7]",0.9580966234207153
0,76,"[0.3 1.  0.6 0.8 2.2 0.  2.1 1.6 0.5 1.8 2.  0.6 1.6 1.6 1.9 0.1 2.5 0.6
 1.6 2.5]",0.9733688235282898
0,77,"[0.  2.9 0.  2.1 0.4 0.1 2.7 2.1 1.1 2.8 1.5 1.7 2.4 0.8 2.9 2.9 1.1 2.3
 0.4 1.7]",0.9850003719329834
0,78,"[2.8 2.2 2.5 0.4 1.1 2.2 1.9 0.8 1.9 2.5 0.  1.8 0.7 1.5 0.7 0.4 1.  1.3
 0.7 0.1]",0.9878576397895813
0,79,"[0.1 1.6 2.8 0.8 1.3 2.5 0.4 2.3 2.8 2.5 2.1 2.2 0.8 2.7 1.4 2.4 0.1 2.9
 1.9 2.4]",1.0018516778945923
0,80,"[2.3 1.9 2.4 1.4 1.4 1.9 2.4 0.4 2.9 2.8 2.3 2.7 0.1 2.8 1.1 1.3 2.  1.
 1.5 2. ]",1.0018948316574097
0,81,"[2.4 2.1 2.8 1.9 2.4 1.  2.  1.4 1.3 0.9 1.6 1.3 2.5 1.2 0.3 2.  2.4 2.6
 0.7 0.1]",1.0623263120651245
0,82,"[2.9 1.4 1.1 2.  1.5 1.2 2.1 2.6 2.5 1.5 0.2 2.5 2.7 2.7 1.  1.2 2.8 0.6
 0.7 0.2]",1.0657501220703125
0,83,"[2.6 1.2 2.  2.5 0.5 0.9 1.7 2.6 0.8 2.5 1.2 1.9 1.8 1.7 0.8 0.8 0.7 0.9
 0.4 1.6]",1.086258053779602
0,84,"[1.3 2.8 1.7 1.3 0.1 1.8 0.3 1.8 0.8 2.  2.5 2.9 2.3 1.6 2.2 0.6 0.6 2.2
 2.9 2.8]",1.1403260231018066
0,85,"[1.8 2.7 1.8 2.2 1.8 2.9 2.6 2.8 1.6 1.7 2.6 1.  2.6 1.2 1.5 1.5 0.3 0.4
 2.5 1.1]",1.1428589820861816
0,86,"[2.6 0.  1.2 2.6 0.5 2.9 1.8 0.1 1.9 2.8 1.7 1.9 2.4 2.4 1.8 0.7 1.3 1.7
 1.7 1.6]",1.1487897634506226
0,87,"[0.9 2.8 0.  1.3 2.4 1.2 0.9 2.4 1.  2.6 0.8 2.9 2.2 1.2 2.9 0.1 1.4 1.5
 0.5 2.9]",1.1553300619125366
0,88,"[2.3 0.3 2.  1.5 2.8 2.5 0.8 0.2 2.9 1.6 1.8 2.3 2.3 2.1 2.5 1.2 0.6 1.
 0.2 1.4]",1.244300127029419
0,89,"[0.2 2.1 2.6 2.6 2.9 2.1 0.2 0.6 2.2 1.5 2.3 2.9 2.3 2.1 0.1 0.7 1.5 1.4
 1.3 1.1]",1.2462769746780396
0,90,"[2.4 0.9 1.  0.1 0.4 2.8 1.  2.7 2.1 0.3 1.7 2.5 1.5 2.1 2.  1.4 2.  0.6
 0.7 1.7]",1.280852198600769
0,91,"[1.3 2.9 1.6 1.6 1.3 1.8 2.  2.9 1.8 1.4 2.3 2.3 2.4 0.2 2.  0.  1.3 1.6
 0.5 0.3]",1.2890762090682983
0,92,"[1.6 2.9 1.7 2.6 0.  1.4 0.5 1.5 1.8 2.  2.4 2.6 0.2 1.1 1.7 0.3 2.  1.3
 0.8 0.1]",1.3805509805679321
0,93,"[0.6 0.  1.2 2.8 2.2 1.5 0.5 1.7 2.2 0.5 2.7 1.5 1.6 0.8 1.7 1.4 1.9 0.4
 2.8 2.1]",1.4095454216003418
0,94,"[0.7 2.6 2.1 2.7 0.7 0.1 2.4 2.2 1.7 2.1 2.2 2.9 2.  0.8 0.1 2.6 2.7 0.3
 2.7 1.3]",1.4439021348953247
0,95,"[1.  0.1 0.9 2.2 0.8 2.8 1.7 2.4 1.4 0.5 0.4 2.1 2.7 2.2 2.1 0.1 2.9 0.8
 2.3 2.2]",1.492975115776062
0,96,"[0.2 2.2 0.3 0.9 1.5 2.6 2.2 0.6 1.  1.7 1.1 1.8 2.3 2.1 1.2 1.8 2.  1.
 2.9 2.1]",1.506028413772583
0,97,"[1.  2.6 1.4 2.  2.2 0.9 1.8 2.7 2.2 0.5 1.9 2.5 0.9 2.8 1.6 0.7 2.2 2.3
 0.5 0.4]",1.5586568117141724
0,98,"[1.7 1.  2.1 0.  0.8 2.9 0.6 1.5 1.8 1.6 1.7 1.8 2.6 2.8 1.1 1.3 0.7 1.3
 0.  2.8]",1.8144865036010742
0,99,"[1.1 2.5 2.2 1.6 0.2 2.1 0.4 2.1 1.2 2.  2.3 1.8 2.8 0.7 2.8 0.9 1.  2.9
 2.6 0.6]",1.8568289279937744
1,0,"[2.5 0.9 2.8 2.5 1.2 1.2 2.9 2.7 2.1 1.9 0.8 0.  1.8 0.5 1.7 2.3 0.7 0.6
 0.7 2. ]",0.020857296884059906
1,1,"[2.7 1.  1.3 0.7 1.9 0.7 1.8 2.5 1.9 0.8 1.6 0.3 0.6 2.6 1.4 1.7 0.  1.9
 2.4 2. ]",0.03162039443850517
1,2,"[0.3 1.3 0.9 2.  2.1 2.8 1.2 2.7 1.5 1.4 0.7 0.9 0.3 0.9 0.2 2.9 0.4 1.6
 1.8 2.5]",0.10291507095098495
1,3,"[2.  0.5 1.3 0.2 2.6 0.4 0.3 0.8 1.1 0.  1.1 0.2 2.1 2.1 2.4 2.7 1.  0.1
 0.9 1.6]",0.13096779584884644
1,4,"[0.7 2.9 2.2 2.7 1.4 1.8 0.9 0.7 2.4 1.7 0.4 0.4 2.9 2.3 0.9 1.4 2.1 1.4
 2.4 1.3]",0.18138818442821503
1,5,"[0.3 1.5 1.2 0.4 0.  1.9 2.4 2.  2.9 2.  2.2 0.8 0.5 0.3 0.5 0.4 2.  2.3
 0.2 1. ]",0.18329891562461853
1,6,"[2.9 1.2 1.7 2.5 0.4 0.9 2.4 2.3 0.2 1.2 0.  0.4 1.1 1.9 1.5 0.9 2.  2.4
 2.9 1.7]",0.22446651756763458
1,7,"[1.8 2.2 2.9 0.5 0.3 0.4 0.8 0.3 0.  0.3 1.3 2.1 0.  2.1 2.7 1.  0.7 1.
 1.6 2.8]",0.23337754607200623
1,8,"[2.  1.1 0.7 2.7 0.1 0.9 1.5 2.6 0.2 0.8 1.6 0.2 0.1 0.8 0.2 1.9 0.  2.2
 0.6 0.1]",0.2340371310710907
1,9,"[0.2 0.4 1.4 2.9 2.  0.7 2.1 0.3 0.  0.7 1.6 1.9 0.1 0.  2.1 2.5 1.5 0.7
 1.8 1.8]",0.2467881739139557
1,10,"[1.5 2.8 1.7 0.8 0.3 2.1 1.1 1.  2.9 0.  1.3 1.7 0.1 0.7 1.4 1.7 1.8 1.7
 1.3 0.7]",0.27977484464645386
1,11,"[0.1 1.2 0.5 1.2 2.5 1.5 0.9 1.9 1.  1.4 0.2 0.1 0.3 0.  0.1 2.5 0.1 1.9
 1.9 0.5]",0.29160410165786743
1,12,"[1.3 2.5 2.7 1.2 1.5 0.7 0.1 1.4 1.5 0.2 0.5 1.  0.6 2.  0.6 1.4 0.5 2.3
 0.4 1.3]",0.31784605979919434
1,13,"[2.  0.8 2.5 1.6 1.  0.9 2.2 1.9 2.  1.3 1.  0.7 1.  1.3 1.2 2.7 0.3 2.2
 0.  1.2]",0.3293581008911133
1,14,"[0.6 1.7 1.5 0.5 1.5 1.9 0.3 0.3 1.3 0.4 1.4 0.6 2.9 2.3 2.1 2.1 2.3 2.1
 2.2 1.3]",0.33673781156539917
1,15,"[2.  2.8 0.7 1.3 0.2 1.4 1.9 1.2 2.5 0.1 0.9 2.9 0.  1.4 0.3 1.1 2.5 1.4
 1.3 1.6]",0.3426476716995239
1,16,"[1.5 2.8 2.  1.3 0.1 2.2 1.4 2.6 1.7 0.7 2.8 1.8 0.4 0.8 0.1 2.6 1.8 1.4
 2.1 2.8]",0.3536730110645294
1,17,"[1.  0.1 0.8 1.2 0.1 2.3 0.4 2.7 1.3 0.1 1.  2.3 0.  1.  0.  0.8 0.9 2.5
 1.7 1.9]",0.3560202121734619
1,18,"[0.1 1.8 2.9 1.3 0.6 2.4 2.3 2.2 1.  0.2 2.1 1.  1.5 1.4 1.8 0.  1.8 1.4
 2.2 0.5]",0.35835984349250793
1,19,"[1.7 0.7 1.1 0.1 2.8 1.2 1.  2.5 0.6 0.4 2.4 0.4 0.3 1.5 2.3 1.4 0.4 1.9
 1.1 1.8]",0.38833704590797424
1,20,"[1.8 2.3 2.1 0.  0.4 1.1 0.2 2.6 1.3 1.8 0.1 1.1 2.7 2.7 1.7 2.5 1.4 1.
 2.9 0.2]",0.3936736285686493
1,21,"[0.2 2.6 0.2 1.5 2.9 2.8 0.7 0.  1.2 0.8 2.1 0.1 0.8 1.2 1.9 2.1 2.4 0.5
 1.1 0.1]",0.4082867503166199
1,22,"[2.2 0.9 1.  0.7 1.7 0.8 1.  0.3 1.8 0.3 2.3 1.3 2.6 1.1 1.6 1.6 1.7 2.1
 1.3 1.6]",0.43293827772140503
1,23,"[0.8 0.9 2.5 2.1 0.7 0.5 2.9 0.9 1.3 0.8 0.4 1.1 0.3 1.6 2.6 0.9 2.2 1.4
 0.8 2.3]",0.4331938624382019
1,24,"[1.5 2.6 0.9 0.7 1.7 1.3 1.6 2.5 0.7 0.5 2.4 2.8 2.3 1.1 2.4 2.3 2.8 0.4
 0.6 1.2]",0.43480777740478516
1,25,"[2.  1.7 0.6 0.6 1.1 1.4 2.9 2.7 0.5 0.  2.1 1.2 2.9 2.3 0.2 1.8 1.6 0.7
 1.8 0.1]",0.4584729075431824
1,26,"[0.8 1.2 0.9 1.8 0.4 2.6 0.6 2.1 1.2 0.  0.8 2.9 0.5 1.1 1.8 1.4 0.4 0.4
 0.2 0.1]",0.4593479037284851
1,27,"[2.8 0.2 1.3 1.5 1.2 0.2 1.5 2.7 0.2 1.7 2.6 0.  0.1 1.2 1.6 2.  1.  2.4
 0.1 2.1]",0.4618348181247711
1,28,"[1.4 1.1 2.1 2.  2.6 2.2 1.  0.  0.6 1.  0.6 1.5 1.8 0.6 2.2 1.3 0.3 2.
 0.5 2.6]",0.4627772867679596
1,29,"[2.6 2.1 0.5 0.8 1.2 1.6 0.  2.3 1.6 1.7 0.3 2.1 0.1 0.4 0.  2.2 2.4 1.8
 0.7 1.2]",0.47382229566574097
1,30,"[1.9 1.2 2.  1.6 1.2 1.9 2.1 1.4 2.  2.  1.5 0.2 1.9 0.2 0.5 1.5 1.6 2.5
 1.4 2.4]",0.47810298204421997
1,31,"[1.3 1.6 2.9 2.  1.7 0.  1.5 1.8 0.5 1.7 0.4 1.8 0.7 0.4 2.  2.8 2.2 1.6
 2.8 1.6]",0.5276998281478882
1,32,"[1.8 2.2 0.3 2.3 0.4 0.6 0.5 2.6 0.6 1.  2.8 0.4 0.7 1.3 2.6 0.9 1.4 0.1
 2.9 1.6]",0.5326199531555176
1,33,"[0.9 2.7 0.1 1.  2.7 1.3 0.8 1.8 2.2 0.  2.5 1.1 2.7 2.7 1.5 1.7 1.4 2.2
 2.9 1.1]",0.5546400547027588
1,34,"[0.1 2.1 0.2 0.2 2.6 2.2 2.7 0.8 0.5 0.8 0.5 2.7 1.4 1.8 0.6 1.2 0.2 2.6
 0.2 0.7]",0.5571202039718628
1,35,"[2.2 1.6 2.7 0.4 1.7 1.6 1.9 1.2 0.1 2.7 1.  0.1 0.8 0.4 1.2 0.3 1.5 2.8
 2.7 1.5]",0.5622316598892212
1,36,"[0.5 0.2 1.8 2.  0.5 0.4 2.9 1.9 0.1 0.7 2.4 1.2 2.8 2.8 2.3 1.8 2.  2.
 1.8 0.3]",0.5626792907714844
1,37,"[2.7 0.6 0.7 2.7 0.3 1.9 2.5 2.9 0.6 1.7 0.1 2.4 0.1 2.2 1.3 0.9 2.1 1.1
 1.3 0.2]",0.5643364191055298
1,38,"[0.1 2.6 0.4 2.8 0.2 0.2 0.2 2.1 1.7 1.4 2.2 1.8 0.3 2.3 0.5 2.9 0.2 1.4
 1.6 1. ]",0.5644515752792358
1,39,"[1.9 2.8 0.1 2.1 2.9 0.  0.6 2.4 1.5 1.6 1.6 1.6 0.3 2.3 1.3 1.  1.8 1.8
 1.5 2.2]",0.5655678510665894
1,40,"[2.6 2.9 1.  2.7 1.2 2.  2.4 0.9 2.9 2.7 1.  1.  0.5 2.2 0.2 0.1 1.8 1.6
 0.9 0.5]",0.5712437033653259
1,41,"[2.  2.1 0.1 0.6 1.3 2.  1.6 0.5 2.2 1.2 0.  2.5 0.7 2.5 2.  1.5 2.9 0.1
 1.8 1.3]",0.5769535899162292
1,42,"[1.1 2.9 2.  1.1 2.3 2.3 1.7 2.2 1.9 1.2 0.6 1.1 1.6 0.2 0.  2.5 2.8 0.7
 1.2 1.1]",0.581687331199646
1,43,"[0.8 0.1 1.6 0.6 2.4 0.1 2.5 1.7 2.8 1.1 0.2 2.2 1.6 0.  0.7 0.3 2.  2.5
 2.4 1.3]",0.5854816436767578
1,44,"[1.7 0.7 0.9 1.  0.3 1.1 0.8 2.2 2.4 1.2 0.4 1.6 1.8 0.  0.8 2.8 1.9 1.7
 0.  0.3]",0.5928316116333008
1,45,"[2.4 2.  0.4 0.2 0.6 2.9 2.3 1.1 1.6 0.4 0.3 1.4 0.9 1.3 0.7 2.  2.3 0.
 0.2 2.2]",0.5968196988105774
1,46,"[0.3 0.2 0.5 1.7 0.7 0.6 0.4 0.2 0.3 1.9 0.9 2.7 1.1 1.9 1.1 0.5 1.  0.1
 1.8 2.4]",0.5981646180152893
